    2.0000   -471.55720630   -471.46200733   -471.32697747   -471.25048375       
    9.5000   -472.23012692   -472.15830192   -472.15722717   -472.15702461   -472.15622707   -472.15428659   -472.11600725   -472.11399096   -472.10565867   -472.05972589   -471.98290614   -471.97994187     
   10.0000   -472.23015651   -472.15807923   -472.15723004   -472.15702187   -472.15626147   -472.15431008   -472.11577259   -472.11402641   -472.10571128   -472.05974457   -471.98239490   -471.97995771     
   10.5000   -472.23018587   -472.15792348   -472.15726960   -472.15706086   -472.15628344   -472.15433676   -472.11560676   -472.11405313   -472.10575103   -472.05977048   -471.98199429   -471.97997651     
   11.0000   -472.23021198   -472.15780046   -472.15730537   -472.15709533   -472.15623932   -472.15436204   -472.11547861   -472.11393928   -472.10578337   -472.05979611   -471.98167000   -471.97999544     
   11.5000   -472.23023463   -472.15770067   -472.15733721   -472.15712569   -472.15626841   -472.15438495   -472.11537576   -472.11397119   -472.10581166   -472.05982071   -471.98140235   -471.98001271     
   12.0000   -472.23025259   -472.15761665   -472.15736409   -472.15715145   -472.15628726   -472.15440494   -472.11529078   -472.11398601   -472.10583486   -472.05984375   -471.98118505   -471.98001581     
   12.5000   -472.23027016   -472.15755005   -472.15738889   -472.15717563   -472.15630779   -472.15442318   -472.11522024   -472.11400665   -472.10585887   -472.05986499   -471.98100189   -471.98003388     
   13.0000   -472.23028549   -472.15749735   -472.15740675   -472.15719569   -472.15618649   -472.15443936   -472.11516054   -472.11397277   -472.10588079   -472.05988432   -471.98084784   -471.98005059     
   13.5000   -472.23029887   -472.15746773   -472.15740979   -472.15721496   -472.15620327   -472.15445382   -472.11510986   -472.11398911   -472.10590082   -472.05990181   -471.98071731   -471.98006591     
   14.0000   -472.23027855   -472.15755425   -472.15750479   -472.15723211   -472.15627886   -472.15441503   -472.11500959   -472.11401960   -472.10611306   -472.06040097   -471.98043846   -471.97999985     
   14.5000   -472.23028411   -472.15755080   -472.15748278   -472.15724594   -472.15628628   -472.15442356   -472.11497069   -472.11402925   -472.10614469   -472.06058749   -471.98045235   -471.98002580     
   15.0000   -472.23029086   -472.15755862   -472.15745445   -472.15725853   -472.15629654   -472.15443289   -472.11493774   -472.11403983   -472.10616581   -472.06064222   -471.98046907   -471.98004633     
   15.5000   -472.23029869   -472.15757047   -472.15741663   -472.15727049   -472.15630714   -472.15444178   -472.11489742   -472.11405046   -472.10618244   -472.06067520   -471.98048487   -471.98006311     
   16.0000   -472.23030635   -472.15758437   -472.15739408   -472.15728230   -472.15631694   -472.15445017   -472.11487238   -472.11405996   -472.10619681   -472.06070037   -471.98049903   -471.98007747     
   16.5000   -472.23030389   -472.15758413   -472.15733372   -472.15727167   -472.15631651   -472.15445309   -472.11482675   -472.11406834   -472.10620957   -472.06072133   -471.98051238   -471.98009052     
   17.0000   -472.23029299   -472.15759167   -472.15731626   -472.15725942   -472.15632322   -472.15445576   -472.11480640   -472.11407474   -472.10621672   -472.06073755   -471.98052449   -471.98010179     
   17.5000   -472.23028482   -472.15759036   -472.15730429   -472.15725603   -472.15632941   -472.15445638   -472.11478918   -472.11408069   -472.10621861   -472.06074923   -471.98053518   -471.98011028     
   18.0000   -472.23028972   -472.15756683   -472.15730159   -472.15725269   -472.15633622   -472.15446184   -472.11477400   -472.11408700   -472.10619825   -472.06074799   -471.98053746   -471.98011689     
   18.5000   -472.23028077   -472.15756610   -472.15728519   -472.15723563   -472.15633301   -472.15445127   -472.11475828   -472.11408544   -472.10619968   -472.06075621   -471.98054622   -471.98012477     
   19.0000   -472.23027135   -472.15756657   -472.15728353   -472.15722287   -472.15633191   -472.15445107   -472.11474425   -472.11408081   -472.10617874   -472.06076462   -471.98053305   -471.98011656     
   19.5000   -472.23027438   -472.15757521   -472.15728815   -472.15721384   -472.15632952   -472.15445262   -472.11473332   -472.11408176   -472.10617035   -472.06076503   -471.98053036   -471.98010908     
   20.0000   -472.23027770   -472.15756338   -472.15729338   -472.15720605   -472.15633119   -472.15445636   -472.11472354   -472.11408399   -472.10614972   -472.06076659   -471.98052887   -471.98010847     
   20.5000   -472.23028071   -472.15749579   -472.15719356   -472.15714963   -472.15633611   -472.15445990   -472.11470995   -472.11408831   -472.10614412   -472.06077090   -471.98052591   -471.98010691     
                                                  
